entry,name
28445,General's Dragonhide Bracers
28443,General's Dragonhide Belt
28439,Dragonstrike
28446,General's Wyrmhide Belt
28447,General's Wyrmhide Boots
28450,General's Chain Girdle
28432,Black Planar Edge
28453,Bracers of the White Stag
28437,Drakefist Hammer
28455,Archmage Vargoth's Staff
28444,General's Dragonhide Boots
28440,Thunder
28454,Stalker's War Bands
28467,Smooth Amber
28451,General's Chain Bracers
28442,Stormherald
28468,Rigid Amber
28460,Teardrop Tourmaline
28448,General's Wyrmhide Bracers
28465,Lustrous Zircon
28472,Krasus's Compendium - Chapter 1
28473,Krasus's Compendium - Chapter 2
28469,Gleaming Amber
28458,Bold Tourmaline
28457,Ethereal Technology
28466,Brilliant Amber
28474,Krasus's Compendium - Chapter 3
28449,General's Chain Sabatons
28462,Bright Tourmaline
28481,Brown Elekk
28464,Sparkling Zircon
28459,Delicate Tourmaline
28475,Heliotrope Oculus
28483,Breastplate of Kings
28461,Runed Tourmaline
28452,Bloodgem Shard
28471,Krasus's Compendium
28484,Bulwark of Kings
28491,Windwalker's Footwraps
28463,Solid Zircon
28493,Dreadhawk's Schynbald
28492,Talonite's Boots
28477,Harbinger Bands
28470,Thick Amber
28482,Great Elite Elekk
28476,Gladiator's Maul
28502,Vambraces of Courage
28503,Whirlwind Bracers
28486,Moser's Magnificent Muffin
28479,Stone of Glacius
28485,Bulwark of the Ancient Kings
28495,Windwalker's Sash
28490,Shaffar's Wrappings
28494,Ravenguard's Greaves
28478,To'arch's Primers
28496,Talonite's Belt
28500,Fossil Oil
28499,Arakkoa Hunter's Supplies
28501,Ravager Egg Omelet
28498,Ravenguard's Baldric
28497,Dreadhawk's Girdle
28506,Gloves of Dexterous Manipulation
28513,Demonic Rune Stone
28511,Bands of Indwelling
28517,Boots of Foretelling
28508,Gloves of Saintly Blessings
28518,Iron Gauntlets of the Maiden
28515,Bands of Nefarious Deeds
28505,Gauntlets of Renewed Hope
28510,Spectral Band of Innervation
28504,Steelhawk Crossbow
28519,Gloves of Quickening
28507,Handwraps of Flowing Thought
28521,Mitts of the Treemender
28509,Worgen Claw Necklace
28516,Barbed Choker of Discipline
28514,Bracers of Maliciousness
28522,Shard of the Virtuous
28524,Emerald Ripper
28526,Etherlithium Matrix Crystals
28525,Signet of Unshakable Faith
28520,Gloves of Centering
28527,Mana Wraith Essence
28529,Royal Cloak of Arathi Kings
28531,Barbed Shrike
28523,Totem of Healing Rains
28534,Fel Tipped Dart
28533,Wooden Boomerang
28532,Silver Throwing Knifes
28535,Amani Throwing Axe
28536,Jagged Guillotine
28512,Bracers of Justice
28539,Razor-Edged Boomerang
28540,Arakkoa Talon-Axe
28549,Armory History
28538,Forked Shuriken
28541,Sawshrike
28547,Elemental Power Extractor
28528,Moroes' Lucky Pocket Watch
28542,Heartseeker Knives
28552,A Mysterious Tome
28555,Seal of the Exorcist
28530,Brooch of Unquenchable Fury
28545,Edgewalker Longboots
28548,Elemental Power
28550,Flaming Torch
28537,Wildhammer Throwing Axe
28546,TEST Tabard
28543,Dreghood Throwing Axe
28551,Fel Reaver Part
28559,Exorcist's Plate Helm
28560,Exorcist's Lamellar Helm
28561,Exorcist's Leather Helm
28544,Assassin's Shuriken
28553,Band of the Exorcist
28554,Shredder Spare Parts
28556,Swift Windfire Diamond
28565,Nethershard Girdle
28572,Blade of the Unrequited
28569,Boots of Valiance
28576,Exorcist's Chain Helm
28564,Energy Isolation Cube
28557,Swift Starfire Diamond
28574,Exorcist's Dragonhide Helm
28562,Unyielding Battle Horn
28582,Red Riding Hood's Cloak
28567,Belt of Gale Force
28563,Doomclaw's Hand
28579,Romulo's Poison Vial
28587,Legacy
28581,Wolfslayer Sniper Rifle
28558,Spirit Shard
28570,Shadow-Cloak of Dalaran
28586,Wicked Witch's Hat
28566,Crimson Girdle of the Indomitable
28584,Big Bad Wolf's Paw
28568,Idol of the Avian Heart
28571,Blank Scroll
28580,B'naar Console Transcription
28573,Despair
28588,Blue Diamond Witchwand
28589,Beastmaw Pauldrons
28594,Trial-Fire Trousers
28575,Exorcist's Wyrmhide Helm
28585,Ruby Slippers
28592,Libram of Souls Redeemed
28583,Big Bad Wolf's Head
28577,Exorcist's Linked Helm
28593,Eternium Greathelm
28591,Earthsoul Leggings
28596,Design: Bright Blood Garnet
28578,Masquerade Gown
28601,Chestguard of the Conniver
28595,Bright Blood Garnet
28603,Talisman of Nightbane
28590,Ribbon of Sacrifice
28598,Fel Reaver Construction Manual
28599,Scaled Breastplate of Carnage
28600,Stonebough Jerkin
28597,Panzar'Thar Breastplate
28602,Robe of the Elder Scribes
28605,General's Linked Bracers
28608,Ironstriders of Urgency
28609,Emberspur Talisman
28607,Sunfury Disguise
28606,Shield of Impenetrable Darkness
28623,Grand Marshal's Dragonhide Tunic
28618,Grand Marshal's Dragonhide Gloves
28617,Grand Marshal's Chain Spaulders
28616,Grand Marshal's Chain Leggings
28619,Grand Marshal's Dragonhide Helm
28621,Wrynn Dynasty Greaves
28620,Grand Marshal's Dragonhide Legguards
28610,Ferocious Swift-Kickers
28614,Grand Marshal's Chain Gauntlets
28624,Grand Marshal's Dreadweave Gloves
28604,Nightstaff of the Everliving
28611,Dragonheart Flameshield
28615,Grand Marshal's Chain Helm
28622,Grand Marshal's Dragonhide Spaulders
28612,Pauldrons of the Solace-Giver
28628,Grand Marshal's Dreadweave Robe
28629,General's Linked Girdle
28627,Grand Marshal's Dreadweave Mantle
28625,Grand Marshal's Dreadweave Hood
28613,Grand Marshal's Chain Armor
28626,Grand Marshal's Dreadweave Leggings
28631,Dragon-Quake Shoulderguards
28634,Scrap Reaver X6000 Controller
28633,Staff of Infinite Mysteries
28630,General's Linked Sabatons
28635,Sunfury Arcanist Robes
28632,Plans: Adamantite Weightstone
28640,General's Mail Sabatons
28639,General's Mail Girdle
28642,General's Lamellar Greaves
28638,General's Mail Bracers
28647,Forest Wind Shoulderpads
28636,Sunfury Researcher Gloves
28649,Garona's Signet Ring
28644,General's Scaled Belt
28652,Cincture of Will
28641,General's Lamellar Belt
28643,General's Lamellar Bracers
28645,General's Scaled Greaves
28655,Cord of Nature's Sustenance
28646,General's Scaled Bracers
28654,Malefic Girdle
28637,Sunfury Guardsman Medallion
28657,Fool's Bane
28653,Shadowvine Cloak of Infusion
28661,Mender's Heart-Ring
28662,Breastplate of the Lightbinder
28663,Boots of the Incorrupt
28666,Pauldrons of the Justice-Seeker
28665,Mountain Gronn Eyeball
28656,Girdle of the Prowler
28651,Unyielding Battle Horn
28670,Boots of the Infernal Coven
28672,Drape of the Dark Reavers
28668,Aged Clefthoof Blubber
28664,Nitrin's Instructions
28675,Shermanar Great-Ring
28673,Tirisfal Wand of Ascendancy
28679,Grand Marshal's Lamellar Chestpiece
28658,Terestian's Stranglestaff
28660,Gilded Thorium Cloak
28667,Flawless Greater Windroc Beak
28659,Xavian Stiletto
28687,Grand Marshal's Leather Spaulders
28683,Grand Marshal's Lamellar Shoulders
28671,Steelspine Faceguard
28690,Grand Marshal's Linked Gauntlets
28685,Grand Marshal's Leather Helm
28688,Grand Marshal's Leather Tunic
28677,The Book of the Dead
28669,Rapscallion Boots
28681,Grand Marshal's Lamellar Helm
28686,Grand Marshal's Leather Legguards
28684,Grand Marshal's Leather Gloves
28680,Grand Marshal's Lamellar Gauntlets
28691,Grand Marshal's Linked Helm
28697,Grand Marshal's Mail Leggings
28696,Grand Marshal's Mail Helm
28689,Grand Marshal's Linked Armor
28699,Grand Marshal's Plate Chestpiece
28674,Saberclaw Talisman
28695,Grand Marshal's Mail Gauntlets
28676,Heart of Urtrak
28693,Grand Marshal's Linked Spaulders
28694,Grand Marshal's Mail Armor
28703,Grand Marshal's Plate Shoulders
28705,Grand Marshal's Satin Hood
28700,Grand Marshal's Plate Gauntlets
28704,Grand Marshal's Satin Gloves
28692,Grand Marshal's Linked Leggings
28698,Grand Marshal's Mail Spaulders
28701,Grand Marshal's Plate Helm
28706,Grand Marshal's Satin Leggings
28702,Grand Marshal's Plate Legguards
28707,Grand Marshal's Satin Mantle
28718,Grand Marshal's Silk Trousers
28714,Grand Marshal's Silk Amice
28710,Grand Marshal's Scaled Gauntlets
28715,Grand Marshal's Silk Cowl
28722,Grand Marshal's Wyrmhide Spaulders
28725,Rune Activation Device
28724,Grand Marshal's Lamellar Legguards
28729,Spiteblade
28712,Grand Marshal's Scaled Legguards
28727,Pendant of the Violet Eye
28719,Grand Marshal's Wyrmhide Gloves
28720,Grand Marshal's Wyrmhide Helm
28721,Grand Marshal's Wyrmhide Legguards
28731,Shining Chain of the Afterworld
28733,Girdle of Truth
28717,Grand Marshal's Silk Raiment
28708,Grand Marshal's Satin Robe
28726,Mantle of the Mind Flayer
28709,Grand Marshal's Scaled Chestpiece
28716,Grand Marshal's Silk Handguards
28728,Aran's Soothing Sapphire
28742,Pantaloons of Repentance
28743,Mantle of Abrahmis
28735,Earthblood Chestguard
28744,Uni-Mind Headdress
28740,Rip-Flayer Leggings
28741,Skulker's Greaves
28713,Grand Marshal's Scaled Shoulders
28734,Jewel of Infinite Possibilities
28730,Mithril Band of the Unscarred
28746,Fiend Slayer Boots
28751,Heart-Flame Leggings
28750,Girdle of Treachery
28732,Cowl of Defiance
28748,Legplates of the Innocent
28757,Ring of a Thousand Marks
28752,Forestlord Striders
28711,Grand Marshal's Scaled Helm
28747,Battlescar Boots
28749,King's Defender
28723,Grand Marshal's Wyrmhide Tunic
28753,Ring of Recurrence
28758,Exorcist's Mail Helm
28756,Headdress of the High Potentate
28759,Exorcist's Dreadweave Hood
28755,Bladed Shoulderpads of the Merciless
28762,Adornment of Stolen Souls
28761,Exorcist's Scaled Helm
28765,Stainless Cloak of the Pure Hearted
28764,Farstrider Wildercloak
28763,Jade Ring of the Everliving
28769,The Keystone
28767,The Decapitator
28745,Mithril Chain of Heroism
28771,Light's Justice
28760,Exorcist's Silk Hood
28766,Ruby Drape of the Mysticant
28774,Glaive of the Pit
28775,Thundering Greathelm
28776,Liar's Tongue Gloves
28785,The Lightning Capacitor
28768,Malchazeen
28787,Annihilator Servo
28772,Sunfury Bow of the Phoenix
28754,Triptych Shield of the Ancients
28786,Apex's Crystal Focus
28773,Gorehowl
28782,Crystalheart Pulse-Staff
28795,Bladespire Warbands
28788,Tabard of the Protector
28777,Cloak of the Pit Stalker
28779,Girdle of the Endless Pit
28792,A'dal's Signet of Defense
28780,Soul-Eater's Handwraps
28778,Terror Pit Girdle
28793,Band of Crimson Fury
28781,Karaborian Talisman
28770,Nathrezim Mindblade
28797,Brute Cloak of the Ogre-Magi
28801,Maulgar's Warhelm
28803,Cowl of Nature's Breath
28790,Naaru Lightwarden's Band
28802,Bloodmaw Magus-Blade
28789,Eye of Magtheridon
28798,Badge of the Protector
28799,Belt of Divine Inspiration
28784,Unyielding Banner Scrap
28808,High Warlord's Chain Leggings
28800,Hammer of the Naaru
28783,Eredar Wand of Obliteration
28807,High Warlord's Chain Helm
28811,High Warlord's Dragonhide Gloves
28796,Malefic Mask of the Shadows
28805,High Warlord's Chain Armor
28794,Axe of the Gronn Lords
28806,High Warlord's Chain Gauntlets
28804,Collar of Cho'gall
28809,High Warlord's Chain Spaulders
28810,Windshear Boots
28791,Ring of the Recalcitrant
28818,High Warlord's Dreadweave Hood
28827,Gauntlets of the Dragonslayer
28820,High Warlord's Dreadweave Mantle
28823,Eye of Gruul
28821,High Warlord's Dreadweave Robe
28833,High Warlord's Lamellar Helm
28819,High Warlord's Dreadweave Leggings
28828,Gronn-Stitched Girdle
28824,Gauntlets of Martial Perfection
28825,Aldori Legacy Defender
28813,High Warlord's Dragonhide Legguards
28815,High Warlord's Dragonhide Tunic
28829,Arklon Crystal Artifact
28826,Shuriken of Negation
28831,High Warlord's Lamellar Chestpiece
28812,High Warlord's Dragonhide Helm
28814,High Warlord's Dragonhide Spaulders
28837,High Warlord's Leather Helm
28822,Teeth of Gruul
28816,QATest +400 Spell Dmg Ring
28817,High Warlord's Dreadweave Gloves
28835,High Warlord's Lamellar Shoulders
28838,High Warlord's Leather Legguards
28832,High Warlord's Lamellar Gauntlets
28836,High Warlord's Leather Gloves
28830,Dragonspine Trophy
28839,High Warlord's Leather Spaulders
28834,High Warlord's Lamellar Legguards
28845,High Warlord's Linked Spaulders
28844,High Warlord's Linked Leggings
28840,High Warlord's Leather Tunic
28846,High Warlord's Mail Armor
28853,High Warlord's Plate Helm
28848,High Warlord's Mail Helm
28842,High Warlord's Linked Gauntlets
28850,High Warlord's Mail Spaulders
28852,High Warlord's Plate Gauntlets
28854,High Warlord's Plate Legguards
28856,High Warlord's Satin Gloves
28841,High Warlord's Linked Armor
28849,High Warlord's Mail Leggings
28855,High Warlord's Plate Shoulders
28857,High Warlord's Satin Hood
28847,High Warlord's Mail Gauntlets
28843,High Warlord's Linked Helm
28851,High Warlord's Plate Chestpiece
28858,High Warlord's Satin Leggings
28859,High Warlord's Satin Mantle
28860,High Warlord's Satin Robe
28869,High Warlord's Silk Raiment
28865,High Warlord's Scaled Shoulders
28868,High Warlord's Silk Handguards
28874,High Warlord's Wyrmhide Spaulders
28873,High Warlord's Wyrmhide Legguards
28872,High Warlord's Wyrmhide Helm
28867,High Warlord's Silk Cowl
28881,Inscription of Discipline
28866,High Warlord's Silk Amice
28870,High Warlord's Silk Trousers
28907,Inscription of the Blade
28887,Greater Inscription of Faith
28862,High Warlord's Scaled Gauntlets
28863,High Warlord's Scaled Helm
28903,Inscription of the Orb
28861,High Warlord's Scaled Chestpiece
28913,Box of Surveying Equipment
28915,Reins of the Dark Riding Talbuk
28909,Greater Inscription of the Orb
28904,Inscription of the Oracle
28918,High Warlord's Decapitator
28864,High Warlord's Scaled Legguards
28878,Inscription of Faith
28911,Greater Inscription of the Knight
28908,Inscription of the Knight
28917,High Warlord's Bonegrinder
28882,Inscription of Warding
28910,Greater Inscription of the Blade
28888,Greater Inscription of Vengeance
28875,High Warlord's Wyrmhide Tunic
28885,Inscription of Vengeance
28886,Greater Inscription of Discipline
28925,High Warlord's Pummeler
28889,Greater Inscription of Warding
28933,High Warlord's Heavy Crossbow
28928,High Warlord's Right Ripper
28929,High Warlord's Shanker
28912,Greater Inscription of the Oracle
28923,High Warlord's Painsaw
28926,High Warlord's Quickblade
28924,High Warlord's Bonecracker
28930,High Warlord's Shiv
28921,High Warlord's Hacker
28922,High Warlord's Left Ripper
28934,Surveying Equipment
28931,High Warlord's Spellblade
28927,Red Hawkstrider
28919,High Warlord's Maul
28920,High Warlord's Cleaver
28935,High Warlord's War Staff
28871,High Warlord's Wyrmhide Gloves
28947,Grand Marshal's Left Ripper
28949,Grand Marshal's Painsaw
28948,Grand Marshal's Maul
28951,Grand Marshal's Pummeler
28952,Grand Marshal's Quickblade
28937,High Warlord's Slicer
28954,Grand Marshal's Shanker
28944,Grand Marshal's Cleaver
28946,Grand Marshal's Hacker
28941,Grand Marshal's Battletome
28953,Grand Marshal's Right Ripper
28963,Voidheart Crown
28955,Grand Marshal's Shiv
28942,Grand Marshal's Bonegrinder
28962,Triangulation Device
28957,Grand Marshal's Spellblade
28938,High Warlord's Battletome
28940,Grand Marshal's Barricade
28943,Grand Marshal's Warblade
28939,High Warlord's Barricade
28959,Grand Marshal's War Staff
28966,Voidheart Leggings
28968,Voidheart Gloves
28970,Nether Dragon Essence
28975,Marshal's Chain Sabatons
28967,Voidheart Mantle
28960,Grand Marshal's Heavy Crossbow
28973,Marshal's Chain Bracers
28950,Grand Marshal's Bonecracker
28971,Nether Dragonkin Egg
28977,Marshal's Dragonhide Boots
28936,Swift Pink Hawkstrider
28969,Teleporter Power Pack
28974,Marshal's Chain Girdle
28956,Grand Marshal's Slicer
28979,Light Throwing Knife
28945,Grand Marshal's Decapitator
28980,Marshal's Dreadweave Belt
28982,Marshal's Dreadweave Stalkers
28985,Marshal's Lamellar Greaves
28978,Marshal's Dragonhide Bracers
28988,Marshal's Leather Bracers
28976,Marshal's Dragonhide Belt
28994,Marshal's Mail Sabatons
28964,Voidheart Robe
28995,Marshal's Plate Belt
28981,Marshal's Dreadweave Cuffs
28993,Marshal's Mail Girdle
28992,Marshal's Mail Bracers
28991,Marshal's Linked Sabatons
28972,Flightblade Throwing Axe
28983,Marshal's Lamellar Belt
28986,Marshal's Leather Belt
28984,Marshal's Lamellar Bracers
28999,Marshal's Scaled Bracers
28996,Marshal's Plate Bracers
29004,Marshal's Wyrmhide Belt
28998,Marshal's Scaled Belt
28997,Marshal's Plate Greaves
29012,Warbringer Chestguard
29011,Warbringer Greathelm
29006,Marshal's Wyrmhide Bracers
29003,Marshal's Silk Footguards
28990,Marshal's Linked Girdle
29010,Wicked Throwing Dagger
28987,Marshal's Leather Boots
29007,Weighted Throwing Axe
29008,Sharp Throwing Axe
29001,Marshal's Silk Belt
29014,Blacksteel Throwing Dagger
29000,Marshal's Scaled Greaves
29018,Triangulation Device
29017,Warbringer Handguards
29005,Marshal's Wyrmhide Boots
29009,Heavy Throwing Dagger
29002,Marshal's Silk Cuffs
28989,Marshal's Linked Bracers
29013,Jagged Throwing Axe
29024,Eye of the Storm Mark of Honor
29037,Cyclone Shoulderguards
29031,Cyclone Shoulderpads
29028,Cyclone Headdress
29025,[UNUSED]Triangulation Device
29022,Warbringer Greaves
29015,Warbringer Legguards
29035,Cyclone Faceguard
29020,Warbringer Gauntlets
29016,Warbringer Shoulderguards
29027,Unstable Warp Rift Generator
29019,Warbringer Breastplate
29023,Warbringer Shoulderplates
29034,Cyclone Handguards
29038,Cyclone Breastplate
29032,Cyclone Gloves
29021,Warbringer Battle-Helm
29033,Cyclone Chestguard
29029,Cyclone Hauberk
29026,Ata'mal Crystal
29036,Cyclone Legguards
29030,Cyclone Kilt
29040,Cyclone Helm
29041,Draenethyst Crystal of Command
29044,Netherblade Facemask
29047,Netherblade Shoulderpads
29051,Warp Nether
29042,Cyclone War-Kilt
29049,Light-Collar of the Incarnate
29043,Cyclone Shoulderplates
29039,Cyclone Gauntlets
29050,Robes of the Incarnate
29053,Trousers of the Incarnate
29054,Light-Mantle of the Incarnate
29045,Netherblade Chestpiece
29058,Soul-Collar of the Incarnate
29056,Shroud of the Incarnate
29052,Warp Nether Extractor
29061,Justicar Diadem
29059,Leggings of the Incarnate
29046,Netherblade Breeches
29060,Soul-Mantle of the Incarnate
29069,Justicar Legguards
29067,Justicar Handguards
29055,Handwraps of the Incarnate
29066,Justicar Chestguard
29057,Gloves of the Incarnate
29070,Justicar Shoulderguards
29048,Netherblade Gloves
29074,Justicar Greaves
29077,Vestments of the Aldor
29079,Pauldrons of the Aldor
29075,Justicar Shoulderplates
29064,Justicar Pauldrons
29078,Legwraps of the Aldor
29076,Collar of the Aldor
29062,Justicar Chestpiece
29068,Justicar Faceguard
29071,Justicar Breastplate
29083,Demon Stalker Greaves
29082,Demon Stalker Harness
29088,Legguards of Malorne
29081,Demon Stalker Greathelm
29090,Handguards of Malorne
29089,Shoulderguards of Malorne
29093,Antlers of Malorne
29073,Justicar Crown
29065,Justicar Gloves
29072,Justicar Gauntlets
29080,Gloves of the Aldor
29063,Justicar Leggings
29086,Crown of Malorne
29092,Gloves of Malorne
29094,Britches of Malorne
29087,Chestguard of Malorne
29096,Breastplate of Malorne
29085,Demon Stalker Gauntlets
29097,Gauntlets of Malorne
29102,Reins of the Cobalt War Talbuk
29099,Greaves of Malorne
29104,Reins of the Silver War Talbuk
29100,Mantle of Malorne
29091,Chestpiece of Malorne
29101,Challenge of the Blue Flight
